:START_ID,name,:END_ID,:TYPE
4972708430679000736,question2answer,-4806085092529578949,question2answer
4972708430679000736,question2answer,-1029763714194874341,question2answer
4972708430679000736,question2answer,-3570035466893520470,question2answer
4972708430679000736,question2answer,-941744902829702305,question2answer
4972708430679000736,question2answer,4273207711425543053,question2answer
4972708430679000736,question2answer,6833458274035591627,question2answer
4972708430679000736,question2answer,3833004458702484394,question2answer
4972708430679000736,question2answer,-3259342777725822039,question2answer
4972708430679000736,question2answer,8508563392777176129,question2answer
4972708430679000736,question2answer,-6315501291060348030,question2answer
4972708430679000736,question2answer,-8072695281199943108,question2answer
4972708430679000736,question2answer,306067229453021882,question2answer
4972708430679000736,question2answer,-6520112037257045291,question2answer
4972708430679000736,question2answer,593404648412984324,question2answer
4972708430679000736,question2answer,-630079123085929784,question2answer
4972708430679000736,question2answer,-6983502987336693022,question2answer
4972708430679000736,question2answer,-964471993016704821,question2answer
4972708430679000736,question2answer,3561861798822795055,question2answer
4972708430679000736,question2answer,-8482301269619683190,question2answer
4972708430679000736,question2answer,3568522929824122283,question2answer
4972708430679000736,question2answer,5397636694830619232,question2answer
4972708430679000736,question2answer,5845723301308313208,question2answer
4972708430679000736,question2answer,7314332664283922915,question2answer
4972708430679000736,question2answer,1051843997975095144,question2answer
-3173068017537690213,question2answer,2800794364662258939,question2answer
-3173068017537690213,question2answer,9072342418279279464,question2answer
-3173068017537690213,question2answer,5592149515559937233,question2answer
-3173068017537690213,question2answer,-2710944792290174436,question2answer
-3173068017537690213,question2answer,-8532124786808383850,question2answer
-3173068017537690213,question2answer,-5020077705416243210,question2answer
-3173068017537690213,question2answer,6396493549361628071,question2answer
-3173068017537690213,question2answer,-7113075244485091268,question2answer
-3173068017537690213,question2answer,-7514575797729824566,question2answer
-3173068017537690213,question2answer,6577370221288660760,question2answer
-3173068017537690213,question2answer,-1002011933614030467,question2answer
-3173068017537690213,question2answer,4131846521805581452,question2answer
-3173068017537690213,question2answer,-6500619303806593441,question2answer
-3173068017537690213,question2answer,-1987462782100214408,question2answer
-3173068017537690213,question2answer,-4298282517135301171,question2answer
-6024337161022505307,question2answer,6133838842064412515,question2answer
-6024337161022505307,question2answer,-5403768567780753497,question2answer
-6024337161022505307,question2answer,6660537529191775649,question2answer
-6024337161022505307,question2answer,-8507105929164988334,question2answer
-6024337161022505307,question2answer,4823488233830373929,question2answer
-6024337161022505307,question2answer,-1550918299055294328,question2answer
-6024337161022505307,question2answer,-3090705656616282031,question2answer
-6024337161022505307,question2answer,-8229368997219984797,question2answer
-6024337161022505307,question2answer,-7667787518275697966,question2answer
-6024337161022505307,question2answer,-4864792811299776612,question2answer
-6024337161022505307,question2answer,865863976471828224,question2answer
-6024337161022505307,question2answer,387789603749420571,question2answer
-6024337161022505307,question2answer,8436307962828893655,question2answer
-6024337161022505307,question2answer,-7200519235038823323,question2answer
-6024337161022505307,question2answer,4230043963354778772,question2answer
-6024337161022505307,question2answer,1807723679972733223,question2answer
-6024337161022505307,question2answer,-2586884235479598545,question2answer
-6024337161022505307,question2answer,6951404094047500289,question2answer
-6024337161022505307,question2answer,2479337842830606706,question2answer
-6024337161022505307,question2answer,-5709142152971405345,question2answer
-6024337161022505307,question2answer,943775773905966107,question2answer
-6024337161022505307,question2answer,6244538889714546946,question2answer
-6024337161022505307,question2answer,-4823595886462580316,question2answer
-6024337161022505307,question2answer,6419888012585676735,question2answer
-6024337161022505307,question2answer,8904867417995201059,question2answer
-6024337161022505307,question2answer,-3519959436399253037,question2answer
-6024337161022505307,question2answer,-4946643044764240759,question2answer
-6024337161022505307,question2answer,4939845087116185110,question2answer
-6024337161022505307,question2answer,-2962770543338003709,question2answer
-6024337161022505307,question2answer,-6069791034742171295,question2answer
-6024337161022505307,question2answer,2614324146237355610,question2answer
-6024337161022505307,question2answer,5426820721046046240,question2answer
-6024337161022505307,question2answer,2842700057657671914,question2answer
-6024337161022505307,question2answer,7882806460297052377,question2answer
-6024337161022505307,question2answer,9173995419284484390,question2answer
-6024337161022505307,question2answer,3450262033199128691,question2answer
-6024337161022505307,question2answer,-6286846050187034886,question2answer
-6024337161022505307,question2answer,8112053238770974163,question2answer
-6024337161022505307,question2answer,4667579653258833564,question2answer
-6024337161022505307,question2answer,-1077594417247477620,question2answer
-6024337161022505307,question2answer,751481962743803479,question2answer
-6024337161022505307,question2answer,1795898323969880972,question2answer
-6024337161022505307,question2answer,9004287310808593808,question2answer
-6024337161022505307,question2answer,-1560977427348827942,question2answer
-6024337161022505307,question2answer,-3247666470255204180,question2answer
-6024337161022505307,question2answer,-5064283660876796242,question2answer
-6024337161022505307,question2answer,9142629557516148136,question2answer
-6024337161022505307,question2answer,2974786080324582288,question2answer
-6024337161022505307,question2answer,644129275744728124,question2answer
